ACTIVE,FAULT_CODE,FAULT_FAMILY,FAULT_MEMBER,PRIORITY,SYSTEM_TS
N,code_prec,family_prec,member_prec,2,02-Dec-19 03.21.39.552632 PM
Y,code_cons,family_cons,member_cons,3,02-Dec-19 04.14.54.522916 PM
N,code_cons,family_cons,member_cons,3,02-Dec-19 04.19.26.549731 PM
Y,code_prec,family_prec,member_prec,2,03-Dec-19 03.42.41.696396 AM
N,code_prec,family_prec,member_prec,2,03-Dec-19 03.54.08.332455 AM
Y,code_prec,family_prec,member_prec,2,03-Dec-19 04.09.17.852632 AM
N,code_prec,family_prec,member_prec,2,03-Dec-19 04.19.36.393882 AM
Y,code_cons,family_cons,member_cons,3,03-Dec-19 05.20.16.171187 AM
N,code_cons,family_cons,member_cons,3,03-Dec-19 05.25.52.970725 AM
Y,code_prec,family_prec,member_prec,2,03-Dec-19 10.16.49.748894 PM
N,code_prec,family_prec,member_prec,2,03-Dec-19 10.27.18.860123 PM
Y,code_prec,family_prec,member_prec,2,03-Dec-19 10.35.03.723632 PM
N,code_prec,family_prec,member_prec,2,03-Dec-19 10.45.09.909728 PM
Y,code_cons,family_cons,member_cons,3,03-Dec-19 11.44.33.479781 PM
N,code_cons,family_cons,member_cons,3,03-Dec-19 11.48.01.935571 PM
Y,code_prec,family_prec,member_prec,2,04-Dec-19 02.24.56.829663 PM
N,code_prec,family_prec,member_prec,2,04-Dec-19 02.34.28.364060 PM
Y,code_prec,family_prec,member_prec,2,04-Dec-19 02.48.31.548757 PM
N,code_prec,family_prec,member_prec,2,04-Dec-19 02.58.08.206480 PM
Y,code_cons,family_cons,member_cons,3,04-Dec-19 03.51.31.472768 PM
N,code_cons,family_cons,member_cons,3,04-Dec-19 03.56.09.679482 PM
Y,code_prec,family_prec,member_prec,2,05-Dec-19 04.51.12.273047 AM
N,code_prec,family_prec,member_prec,2,05-Dec-19 05.01.28.013907 AM
Y,code_prec,family_prec,member_prec,2,05-Dec-19 05.16.59.467621 AM
N,code_prec,family_prec,member_prec,2,05-Dec-19 05.26.59.732253 AM
Y,code_cons,family_cons,member_cons,3,05-Dec-19 06.30.43.890398 AM
N,code_cons,family_cons,member_cons,3,05-Dec-19 06.34.10.933814 AM
Y,code_prec,family_prec,member_prec,2,05-Dec-19 05.41.11.228298 PM
N,code_prec,family_prec,member_prec,2,05-Dec-19 05.51.06.931760 PM
Y,code_prec,family_prec,member_prec,2,05-Dec-19 06.04.58.018630 PM
N,code_prec,family_prec,member_prec,2,05-Dec-19 06.15.41.810268 PM
Y,code_cons,family_cons,member_cons,3,05-Dec-19 07.15.09.580177 PM
N,code_cons,family_cons,member_cons,3,05-Dec-19 07.19.10.747581 PM
Y,code_prec,family_prec,member_prec,2,06-Dec-19 04.56.05.251585 AM
N,code_prec,family_prec,member_prec,2,06-Dec-19 05.05.59.732120 AM
Y,code_prec,family_prec,member_prec,2,06-Dec-19 05.16.30.991565 AM
N,code_prec,family_prec,member_prec,2,06-Dec-19 05.27.12.003957 AM
Y,code_cons,family_cons,member_cons,3,06-Dec-19 06.29.21.680449 AM
N,code_cons,family_cons,member_cons,3,06-Dec-19 06.33.06.799068 AM
Y,code_prec,family_prec,member_prec,2,06-Dec-19 07.46.03.645640 PM
N,code_prec,family_prec,member_prec,2,06-Dec-19 07.55.40.202431 PM
Y,code_prec,family_prec,member_prec,2,06-Dec-19 08.03.07.971825 PM
N,code_prec,family_prec,member_prec,2,06-Dec-19 08.13.17.936835 PM
Y,code_cons,family_cons,member_cons,3,06-Dec-19 09.13.03.767843 PM
N,code_cons,family_cons,member_cons,3,06-Dec-19 09.15.37.191130 PM
Y,code_prec,family_prec,member_prec,2,07-Dec-19 06.51.10.154156 AM
N,code_prec,family_prec,member_prec,2,07-Dec-19 07.01.19.221078 AM
Y,code_prec,family_prec,member_prec,2,07-Dec-19 07.13.18.770406 AM
N,code_prec,family_prec,member_prec,2,07-Dec-19 07.25.19.393090 AM
Y,code_cons,family_cons,member_cons,3,07-Dec-19 08.20.50.451863 AM
N,code_cons,family_cons,member_cons,3,07-Dec-19 08.22.59.071300 AM
Y,code_prec,family_prec,member_prec,2,07-Dec-19 02.30.48.556422 PM
N,code_prec,family_prec,member_prec,2,07-Dec-19 02.39.07.736091 PM
Y,code_prec,family_prec,member_prec,2,07-Dec-19 02.51.01.423350 PM
N,code_prec,family_prec,member_prec,2,07-Dec-19 03.00.47.639823 PM
Y,code_cons,family_cons,member_cons,3,07-Dec-19 03.57.28.915992 PM
N,code_cons,family_cons,member_cons,3,07-Dec-19 04.03.25.414533 PM
Y,code_prec,family_prec,member_prec,2,08-Dec-19 06.59.22.662590 AM
N,code_prec,family_prec,member_prec,2,08-Dec-19 07.08.38.541649 AM
Y,code_prec,family_prec,member_prec,2,08-Dec-19 07.24.59.116699 AM
N,code_prec,family_prec,member_prec,2,08-Dec-19 07.35.23.916747 AM
Y,code_cons,family_cons,member_cons,3,08-Dec-19 08.38.59.910413 AM
N,code_cons,family_cons,member_cons,3,08-Dec-19 08.43.52.559907 AM
Y,code_prec,family_prec,member_prec,2,08-Dec-19 06.30.40.541927 PM
N,code_prec,family_prec,member_prec,2,08-Dec-19 06.41.23.671727 PM
Y,code_prec,family_prec,member_prec,2,08-Dec-19 06.47.38.772672 PM
N,code_prec,family_prec,member_prec,2,08-Dec-19 06.58.54.439077 PM
Y,code_cons,family_cons,member_cons,3,08-Dec-19 08.01.29.316055 PM
N,code_cons,family_cons,member_cons,3,08-Dec-19 08.04.45.202698 PM
Y,code_prec,family_prec,member_prec,2,09-Dec-19 08.50.37.286548 AM
N,code_prec,family_prec,member_prec,2,09-Dec-19 09.00.19.789380 AM
Y,code_prec,family_prec,member_prec,2,09-Dec-19 09.16.35.834874 AM
N,code_prec,family_prec,member_prec,2,09-Dec-19 09.27.40.735973 AM
Y,code_cons,family_cons,member_cons,3,09-Dec-19 10.40.15.678707 AM
N,code_cons,family_cons,member_cons,3,09-Dec-19 10.43.29.025487 AM
Y,code_prec,family_prec,member_prec,2,09-Dec-19 09.10.04.639571 PM
N,code_prec,family_prec,member_prec,2,09-Dec-19 09.19.13.737478 PM
Y,code_prec,family_prec,member_prec,2,09-Dec-19 09.32.21.280717 PM
N,code_prec,family_prec,member_prec,2,09-Dec-19 09.42.40.417338 PM
Y,code_cons,family_cons,member_cons,3,09-Dec-19 10.42.30.829500 PM
N,code_cons,family_cons,member_cons,3,09-Dec-19 10.47.29.500716 PM
Y,code_prec,family_prec,member_prec,2,10-Dec-19 10.22.25.436918 AM
N,code_prec,family_prec,member_prec,2,10-Dec-19 10.31.56.373495 AM
Y,code_prec,family_prec,member_prec,2,10-Dec-19 10.40.55.151970 AM
N,code_prec,family_prec,member_prec,2,10-Dec-19 10.49.36.763584 AM
Y,code_cons,family_cons,member_cons,3,10-Dec-19 11.44.06.599364 AM
N,code_cons,family_cons,member_cons,3,10-Dec-19 11.49.23.727890 AM
Y,code_prec,family_prec,member_prec,2,11-Dec-19 02.29.38.220760 AM
N,code_prec,family_prec,member_prec,2,11-Dec-19 02.38.31.610178 AM
Y,code_prec,family_prec,member_prec,2,11-Dec-19 02.46.36.630227 AM
N,code_prec,family_prec,member_prec,2,11-Dec-19 02.56.03.627411 AM
Y,code_cons,family_cons,member_cons,3,11-Dec-19 03.56.52.856718 AM
N,code_cons,family_cons,member_cons,3,11-Dec-19 04.00.57.738843 AM
Y,code_prec,family_prec,member_prec,2,11-Dec-19 07.02.43.756287 PM
N,code_prec,family_prec,member_prec,2,11-Dec-19 07.14.10.889726 PM
Y,code_prec,family_prec,member_prec,2,11-Dec-19 07.26.55.272817 PM
N,code_prec,family_prec,member_prec,2,11-Dec-19 07.36.09.618856 PM
Y,code_cons,family_cons,member_cons,3,11-Dec-19 08.28.18.877756 PM
N,code_cons,family_cons,member_cons,3,11-Dec-19 08.30.18.870334 PM
Y,code_prec,family_prec,member_prec,2,12-Dec-19 09.20.01.007518 AM
N,code_prec,family_prec,member_prec,2,12-Dec-19 09.30.47.844641 AM
Y,code_prec,family_prec,member_prec,2,12-Dec-19 09.47.53.817074 AM
N,code_prec,family_prec,member_prec,2,12-Dec-19 09.55.55.337729 AM
Y,code_cons,family_cons,member_cons,3,12-Dec-19 10.59.57.272373 AM
N,code_cons,family_cons,member_cons,3,12-Dec-19 10.59.55.708008 AM
Y,code_prec,family_prec,member_prec,2,13-Dec-19 12.20.46.078227 AM
N,code_prec,family_prec,member_prec,2,13-Dec-19 12.30.49.321032 AM
Y,code_prec,family_prec,member_prec,2,13-Dec-19 12.40.44.570764 AM
N,code_prec,family_prec,member_prec,2,13-Dec-19 12.50.15.299204 AM
Y,code_cons,family_cons,member_cons,3,13-Dec-19 01.49.02.038479 AM
N,code_cons,family_cons,member_cons,3,13-Dec-19 01.52.05.636449 AM
Y,code_prec,family_prec,member_prec,2,13-Dec-19 01.32.40.245533 PM
N,code_prec,family_prec,member_prec,2,13-Dec-19 01.42.50.919535 PM
Y,code_prec,family_prec,member_prec,2,13-Dec-19 01.52.57.547750 PM
N,code_prec,family_prec,member_prec,2,13-Dec-19 02.02.45.446759 PM
Y,code_cons,family_cons,member_cons,3,13-Dec-19 03.09.50.559887 PM
N,code_cons,family_cons,member_cons,3,13-Dec-19 03.12.35.941799 PM
Y,code_prec,family_prec,member_prec,2,14-Dec-19 02.17.47.626873 AM
N,code_prec,family_prec,member_prec,2,14-Dec-19 02.25.39.667640 AM
Y,code_prec,family_prec,member_prec,2,14-Dec-19 02.42.08.688216 AM
N,code_prec,family_prec,member_prec,2,14-Dec-19 02.51.37.093028 AM
Y,code_cons,family_cons,member_cons,3,14-Dec-19 03.52.22.993028 AM
N,code_cons,family_cons,member_cons,3,14-Dec-19 03.55.51.661950 AM
Y,code_prec,family_prec,member_prec,2,14-Dec-19 06.39.16.540735 PM
N,code_prec,family_prec,member_prec,2,14-Dec-19 06.48.42.639446 PM
Y,code_prec,family_prec,member_prec,2,14-Dec-19 07.05.30.294773 PM
N,code_prec,family_prec,member_prec,2,14-Dec-19 07.13.32.086082 PM
Y,code_cons,family_cons,member_cons,3,14-Dec-19 08.13.37.779653 PM
N,code_cons,family_cons,member_cons,3,14-Dec-19 08.14.56.466365 PM
Y,code_prec,family_prec,member_prec,2,15-Dec-19 06.31.47.162907 AM
N,code_prec,family_prec,member_prec,2,15-Dec-19 06.41.44.933136 AM
Y,code_prec,family_prec,member_prec,2,15-Dec-19 06.55.36.144287 AM
N,code_prec,family_prec,member_prec,2,15-Dec-19 07.04.07.066144 AM
Y,code_cons,family_cons,member_cons,3,15-Dec-19 08.00.42.933640 AM
N,code_cons,family_cons,member_cons,3,15-Dec-19 08.04.20.623806 AM
Y,code_prec,family_prec,member_prec,2,15-Dec-19 09.16.04.999508 PM
N,code_prec,family_prec,member_prec,2,15-Dec-19 09.26.05.430903 PM
Y,code_prec,family_prec,member_prec,2,15-Dec-19 09.40.49.751577 PM
N,code_prec,family_prec,member_prec,2,15-Dec-19 09.51.12.440673 PM
Y,code_cons,family_cons,member_cons,3,15-Dec-19 10.42.40.113358 PM
N,code_cons,family_cons,member_cons,3,15-Dec-19 10.46.03.443872 PM
Y,code_prec,family_prec,member_prec,2,16-Dec-19 01.03.49.687758 PM
N,code_prec,family_prec,member_prec,2,16-Dec-19 01.13.31.494817 PM
Y,code_prec,family_prec,member_prec,2,16-Dec-19 01.24.42.594576 PM
N,code_prec,family_prec,member_prec,2,16-Dec-19 01.33.46.678980 PM
Y,code_cons,family_cons,member_cons,3,16-Dec-19 02.33.09.983857 PM
N,code_cons,family_cons,member_cons,3,16-Dec-19 02.38.11.961046 PM
Y,code_prec,family_prec,member_prec,2,16-Dec-19 09.37.29.058995 PM
N,code_prec,family_prec,member_prec,2,16-Dec-19 09.46.32.068872 PM
Y,code_prec,family_prec,member_prec,2,16-Dec-19 10.01.57.662076 PM
N,code_prec,family_prec,member_prec,2,16-Dec-19 10.11.29.946594 PM
Y,code_cons,family_cons,member_cons,3,16-Dec-19 11.09.18.168050 PM
N,code_cons,family_cons,member_cons,3,16-Dec-19 11.12.18.642589 PM
Y,code_prec,family_prec,member_prec,2,17-Dec-19 12.35.51.635558 PM
N,code_prec,family_prec,member_prec,2,17-Dec-19 12.43.19.328405 PM
Y,code_prec,family_prec,member_prec,2,17-Dec-19 12.58.06.258307 PM
N,code_prec,family_prec,member_prec,2,17-Dec-19 01.08.28.210455 PM
Y,code_cons,family_cons,member_cons,3,17-Dec-19 02.07.26.738967 PM
N,code_cons,family_cons,member_cons,3,17-Dec-19 02.09.09.175672 PM
Y,code_prec,family_prec,member_prec,2,18-Dec-19 03.19.46.942419 AM
N,code_prec,family_prec,member_prec,2,18-Dec-19 03.29.23.440775 AM
Y,code_prec,family_prec,member_prec,2,18-Dec-19 03.42.08.763740 AM
N,code_prec,family_prec,member_prec,2,18-Dec-19 03.51.22.255915 AM
Y,code_cons,family_cons,member_cons,3,18-Dec-19 04.50.32.250969 AM
N,code_cons,family_cons,member_cons,3,18-Dec-19 04.51.32.712328 AM
Y,code_prec,family_prec,member_prec,2,18-Dec-19 06.09.07.874051 PM
N,code_prec,family_prec,member_prec,2,18-Dec-19 06.19.19.779209 PM
Y,code_prec,family_prec,member_prec,2,18-Dec-19 06.28.54.825142 PM
N,code_prec,family_prec,member_prec,2,18-Dec-19 06.38.25.322260 PM
Y,code_cons,family_cons,member_cons,3,18-Dec-19 07.37.54.385226 PM
N,code_cons,family_cons,member_cons,3,18-Dec-19 07.38.44.922243 PM
Y,code_prec,family_prec,member_prec,2,19-Dec-19 08.09.29.678216 AM
N,code_prec,family_prec,member_prec,2,19-Dec-19 08.18.02.560406 AM
Y,code_prec,family_prec,member_prec,2,19-Dec-19 08.27.54.041565 AM
N,code_prec,family_prec,member_prec,2,19-Dec-19 08.38.24.297569 AM
Y,code_cons,family_cons,member_cons,3,19-Dec-19 09.42.35.053245 AM
N,code_cons,family_cons,member_cons,3,19-Dec-19 09.45.43.181468 AM
Y,code_prec,family_prec,member_prec,2,19-Dec-19 11.04.24.709833 PM
N,code_prec,family_prec,member_prec,2,19-Dec-19 11.14.41.190983 PM
Y,code_prec,family_prec,member_prec,2,19-Dec-19 11.31.26.948424 PM
N,code_prec,family_prec,member_prec,2,19-Dec-19 11.40.11.598504 PM
Y,code_cons,family_cons,member_cons,3,20-Dec-19 12.43.21.007509 AM
N,code_cons,family_cons,member_cons,3,20-Dec-19 12.46.06.626703 AM
Y,code_prec,family_prec,member_prec,2,20-Dec-19 12.22.45.380977 PM
N,code_prec,family_prec,member_prec,2,20-Dec-19 12.32.26.623621 PM
Y,code_prec,family_prec,member_prec,2,20-Dec-19 12.42.30.432230 PM
N,code_prec,family_prec,member_prec,2,20-Dec-19 12.52.39.599190 PM
Y,code_cons,family_cons,member_cons,3,20-Dec-19 02.00.27.463240 PM
N,code_cons,family_cons,member_cons,3,20-Dec-19 02.03.42.411268 PM
Y,code_prec,family_prec,member_prec,2,21-Dec-19 02.14.59.147012 AM
N,code_prec,family_prec,member_prec,2,21-Dec-19 02.24.53.273284 AM
Y,code_prec,family_prec,member_prec,2,21-Dec-19 02.39.27.859912 AM
N,code_prec,family_prec,member_prec,2,21-Dec-19 02.49.09.347790 AM
Y,code_cons,family_cons,member_cons,3,21-Dec-19 03.47.02.282659 AM
N,code_cons,family_cons,member_cons,3,21-Dec-19 03.50.58.576468 AM
Y,code_prec,family_prec,member_prec,2,21-Dec-19 01.38.06.130138 PM
N,code_prec,family_prec,member_prec,2,21-Dec-19 01.48.47.146228 PM
Y,code_prec,family_prec,member_prec,2,21-Dec-19 02.05.44.737994 PM
N,code_prec,family_prec,member_prec,2,21-Dec-19 02.15.40.218894 PM
Y,code_cons,family_cons,member_cons,3,21-Dec-19 03.22.03.146121 PM
N,code_cons,family_cons,member_cons,3,21-Dec-19 03.26.56.243011 PM
Y,code_prec,family_prec,member_prec,2,22-Dec-19 12.57.37.731501 AM
N,code_prec,family_prec,member_prec,2,22-Dec-19 01.07.22.483320 AM
Y,code_prec,family_prec,member_prec,2,22-Dec-19 01.23.27.112998 AM
N,code_prec,family_prec,member_prec,2,22-Dec-19 01.33.23.498648 AM
Y,code_cons,family_cons,member_cons,3,22-Dec-19 02.30.35.314532 AM
N,code_cons,family_cons,member_cons,3,22-Dec-19 02.36.15.016418 AM
Y,code_prec,family_prec,member_prec,2,22-Dec-19 03.29.18.004419 PM
N,code_prec,family_prec,member_prec,2,22-Dec-19 03.39.33.862450 PM
Y,code_prec,family_prec,member_prec,2,22-Dec-19 03.54.17.068948 PM
N,code_prec,family_prec,member_prec,2,22-Dec-19 04.04.28.349381 PM
Y,code_cons,family_cons,member_cons,3,22-Dec-19 05.06.34.268769 PM
N,code_cons,family_cons,member_cons,3,22-Dec-19 05.09.48.213964 PM
Y,code_prec,family_prec,member_prec,2,23-Dec-19 01.51.12.300975 AM
N,code_prec,family_prec,member_prec,2,23-Dec-19 02.00.25.020185 AM
Y,code_prec,family_prec,member_prec,2,23-Dec-19 02.11.15.781640 AM
N,code_prec,family_prec,member_prec,2,23-Dec-19 02.20.12.628222 AM
Y,code_cons,family_cons,member_cons,3,23-Dec-19 03.22.19.325168 AM
N,code_cons,family_cons,member_cons,3,23-Dec-19 03.25.48.135821 AM
Y,code_prec,family_prec,member_prec,2,23-Dec-19 02.25.41.854271 PM
N,code_prec,family_prec,member_prec,2,23-Dec-19 02.35.40.683116 PM
Y,code_prec,family_prec,member_prec,2,23-Dec-19 02.51.53.354272 PM
N,code_prec,family_prec,member_prec,2,23-Dec-19 03.00.13.143486 PM
Y,code_cons,family_cons,member_cons,3,23-Dec-19 04.01.58.668912 PM
N,code_cons,family_cons,member_cons,3,23-Dec-19 04.04.29.554835 PM
Y,code_prec,family_prec,member_prec,2,23-Dec-19 11.11.06.218230 PM
N,code_prec,family_prec,member_prec,2,23-Dec-19 11.20.20.579055 PM
Y,code_prec,family_prec,member_prec,2,23-Dec-19 11.34.15.700584 PM
N,code_prec,family_prec,member_prec,2,23-Dec-19 11.44.35.353731 PM
Y,code_cons,family_cons,member_cons,3,24-Dec-19 12.40.12.438890 AM
N,code_cons,family_cons,member_cons,3,24-Dec-19 12.45.03.970779 AM
Y,code_prec,family_prec,member_prec,2,24-Dec-19 04.47.07.986200 PM
N,code_prec,family_prec,member_prec,2,24-Dec-19 04.56.38.416066 PM
Y,code_prec,family_prec,member_prec,2,24-Dec-19 05.12.58.323136 PM
N,code_prec,family_prec,member_prec,2,24-Dec-19 05.23.36.092920 PM
Y,code_cons,family_cons,member_cons,3,24-Dec-19 06.27.38.966995 PM
N,code_cons,family_cons,member_cons,3,24-Dec-19 06.29.59.885265 PM
Y,code_prec,family_prec,member_prec,2,24-Dec-19 11.15.26.848577 PM
N,code_prec,family_prec,member_prec,2,24-Dec-19 11.24.06.304657 PM
Y,code_prec,family_prec,member_prec,2,24-Dec-19 11.37.20.581766 PM
N,code_prec,family_prec,member_prec,2,24-Dec-19 11.49.19.619033 PM
Y,code_cons,family_cons,member_cons,3,25-Dec-19 12.50.52.180525 AM
N,code_cons,family_cons,member_cons,3,25-Dec-19 12.55.37.612707 AM
Y,code_prec,family_prec,member_prec,2,25-Dec-19 09.03.50.178929 AM
N,code_prec,family_prec,member_prec,2,25-Dec-19 09.13.23.543789 AM
Y,code_prec,family_prec,member_prec,2,25-Dec-19 09.29.38.063746 AM
N,code_prec,family_prec,member_prec,2,25-Dec-19 09.39.20.751274 AM
Y,code_cons,family_cons,member_cons,3,25-Dec-19 10.35.38.253104 AM
N,code_cons,family_cons,member_cons,3,25-Dec-19 10.39.16.070160 AM
Y,code_prec,family_prec,member_prec,2,26-Dec-19 01.41.51.457826 AM
N,code_prec,family_prec,member_prec,2,26-Dec-19 01.50.50.930676 AM
Y,code_prec,family_prec,member_prec,2,26-Dec-19 02.02.04.743596 AM
N,code_prec,family_prec,member_prec,2,26-Dec-19 02.12.59.475514 AM
Y,code_cons,family_cons,member_cons,3,26-Dec-19 03.14.05.225542 AM
N,code_cons,family_cons,member_cons,3,26-Dec-19 03.20.37.119349 AM
Y,code_prec,family_prec,member_prec,2,26-Dec-19 06.03.41.383088 PM
N,code_prec,family_prec,member_prec,2,26-Dec-19 06.14.44.636980 PM
Y,code_prec,family_prec,member_prec,2,26-Dec-19 06.28.38.476502 PM
N,code_prec,family_prec,member_prec,2,26-Dec-19 06.38.03.230435 PM
Y,code_cons,family_cons,member_cons,3,26-Dec-19 07.41.13.623391 PM
N,code_cons,family_cons,member_cons,3,26-Dec-19 07.43.30.953992 PM
Y,code_prec,family_prec,member_prec,2,27-Dec-19 07.13.55.587056 AM
N,code_prec,family_prec,member_prec,2,27-Dec-19 07.23.50.522982 AM
Y,code_prec,family_prec,member_prec,2,27-Dec-19 07.35.02.020360 AM
N,code_prec,family_prec,member_prec,2,27-Dec-19 07.44.38.803475 AM
Y,code_cons,family_cons,member_cons,3,27-Dec-19 08.49.24.904839 AM
N,code_cons,family_cons,member_cons,3,27-Dec-19 08.51.55.176179 AM
Y,code_prec,family_prec,member_prec,2,27-Dec-19 08.01.59.569211 PM
N,code_prec,family_prec,member_prec,2,27-Dec-19 08.12.08.765485 PM
Y,code_prec,family_prec,member_prec,2,27-Dec-19 08.24.27.087124 PM
N,code_prec,family_prec,member_prec,2,27-Dec-19 08.33.06.995321 PM
Y,code_cons,family_cons,member_cons,3,27-Dec-19 09.28.58.584658 PM
N,code_cons,family_cons,member_cons,3,27-Dec-19 09.30.54.633644 PM
Y,code_prec,family_prec,member_prec,2,28-Dec-19 01.05.20.527581 PM
N,code_prec,family_prec,member_prec,2,28-Dec-19 01.15.49.890550 PM
Y,code_prec,family_prec,member_prec,2,28-Dec-19 01.27.49.033220 PM
N,code_prec,family_prec,member_prec,2,28-Dec-19 01.37.08.243643 PM
Y,code_cons,family_cons,member_cons,3,28-Dec-19 02.34.46.138714 PM
N,code_cons,family_cons,member_cons,3,28-Dec-19 02.36.31.469505 PM
Y,code_prec,family_prec,member_prec,2,29-Dec-19 09.23.25.341800 AM
N,code_prec,family_prec,member_prec,2,29-Dec-19 09.33.53.542227 AM
Y,code_prec,family_prec,member_prec,2,29-Dec-19 09.43.48.013860 AM
N,code_prec,family_prec,member_prec,2,29-Dec-19 09.53.42.796685 AM
Y,code_cons,family_cons,member_cons,3,29-Dec-19 10.49.06.156141 AM
N,code_cons,family_cons,member_cons,3,29-Dec-19 10.50.40.169534 AM
Y,code_prec,family_prec,member_prec,2,29-Dec-19 08.06.15.082830 PM
N,code_prec,family_prec,member_prec,2,29-Dec-19 08.16.08.433409 PM
Y,code_prec,family_prec,member_prec,2,29-Dec-19 08.27.25.921058 PM
N,code_prec,family_prec,member_prec,2,29-Dec-19 08.37.53.710406 PM
Y,code_cons,family_cons,member_cons,3,29-Dec-19 09.37.56.608214 PM
N,code_cons,family_cons,member_cons,3,29-Dec-19 09.42.21.411252 PM
Y,code_prec,family_prec,member_prec,2,30-Dec-19 05.04.37.123980 AM
N,code_prec,family_prec,member_prec,2,30-Dec-19 05.15.15.758722 AM
Y,code_prec,family_prec,member_prec,2,30-Dec-19 05.24.09.902995 AM
N,code_prec,family_prec,member_prec,2,30-Dec-19 05.34.32.312759 AM
Y,code_cons,family_cons,member_cons,3,30-Dec-19 06.42.27.243600 AM
N,code_cons,family_cons,member_cons,3,30-Dec-19 06.45.45.906407 AM
Y,code_prec,family_prec,member_prec,2,30-Dec-19 09.12.18.694674 PM
N,code_prec,family_prec,member_prec,2,30-Dec-19 09.21.43.319389 PM
Y,code_prec,family_prec,member_prec,2,30-Dec-19 09.35.09.682067 PM
N,code_prec,family_prec,member_prec,2,30-Dec-19 09.43.51.332331 PM
Y,code_cons,family_cons,member_cons,3,30-Dec-19 10.41.44.967481 PM
N,code_cons,family_cons,member_cons,3,30-Dec-19 10.45.28.879399 PM
Y,code_prec,family_prec,member_prec,2,31-Dec-19 12.54.34.582079 PM
N,code_prec,family_prec,member_prec,2,31-Dec-19 01.05.10.581265 PM
Y,code_prec,family_prec,member_prec,2,31-Dec-19 01.15.34.116271 PM
N,code_prec,family_prec,member_prec,2,31-Dec-19 01.25.29.031408 PM
Y,code_cons,family_cons,member_cons,3,31-Dec-19 02.25.34.429636 PM
N,code_cons,family_cons,member_cons,3,31-Dec-19 02.31.40.892848 PM
Y,code_prec,family_prec,member_prec,2,01-Jan-20 02.09.25.050286 AM
N,code_prec,family_prec,member_prec,2,01-Jan-20 02.19.26.117847 AM
Y,code_prec,family_prec,member_prec,2,01-Jan-20 02.30.19.059696 AM
N,code_prec,family_prec,member_prec,2,01-Jan-20 02.40.28.697388 AM
Y,code_cons,family_cons,member_cons,3,01-Jan-20 03.38.46.481928 AM
N,code_cons,family_cons,member_cons,3,01-Jan-20 03.39.25.262449 AM
Y,code_prec,family_prec,member_prec,2,01-Jan-20 03.42.32.024663 PM
N,code_prec,family_prec,member_prec,2,01-Jan-20 03.51.10.403498 PM
Y,code_prec,family_prec,member_prec,2,01-Jan-20 04.04.19.662033 PM
N,code_prec,family_prec,member_prec,2,01-Jan-20 04.15.34.129831 PM
Y,code_cons,family_cons,member_cons,3,01-Jan-20 05.18.00.094880 PM
